Textbox9
"Año: 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020"

Año,Mes_Ordenado,Día,Textbox17,Capacidad_Efectiva_Neta,Textbox26,Generación,Textbox13,Textbox15,Textbox16,Capacidad_Efectiva_Neta1,Generación1
2015,04-Abril,15,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"187,338",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,04-Abril,16,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"185,322",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,04-Abril,17,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"182,071",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,04-Abril,18,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"172,991",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,04-Abril,19,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"152,959",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,04-Abril,20,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"182,218",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,04-Abril,21,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"184,518",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,04-Abril,22,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"187,230",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,04-Abril,23,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"187,033",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,04-Abril,24,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"189,478",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,04-Abril,25,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"177,705",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,04-Abril,26,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"160,275",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,04-Abril,27,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"190,297",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,04-Abril,28,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"191,133",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,04-Abril,29,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"191,747",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,04-Abril,30,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"188,630",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,05-Mayo,1,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"162,376",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,05-Mayo,2,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"169,115",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,05-Mayo,3,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"158,102",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,05-Mayo,4,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"187,061",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,05-Mayo,5,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"191,789",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,05-Mayo,6,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"192,214",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,05-Mayo,7,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"192,283",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,05-Mayo,8,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"193,719",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,05-Mayo,9,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"183,207",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,05-Mayo,10,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"162,011",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,05-Mayo,11,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"193,124",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,05-Mayo,12,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"200,646",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,05-Mayo,13,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"196,869",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,05-Mayo,14,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"193,804",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,05-Mayo,15,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"189,528",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,05-Mayo,16,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"179,530",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,05-Mayo,17,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"156,491",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,05-Mayo,18,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"161,511",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,05-Mayo,19,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"186,601",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,05-Mayo,20,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"191,139",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,05-Mayo,21,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"190,718",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,05-Mayo,22,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"189,214",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,05-Mayo,23,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"180,796",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,05-Mayo,24,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"162,990",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,05-Mayo,25,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"186,565",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,05-Mayo,26,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"191,554",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,05-Mayo,27,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"190,335",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,05-Mayo,28,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"186,854",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,05-Mayo,29,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"186,538",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,05-Mayo,30,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"174,569",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,05-Mayo,31,Capacidad Efectiva Neta (MV),"16.160,748",Generación (GWh),"157,915",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,06-Junio,1,Capacidad Efectiva Neta (MV),"16.160,848",Generación (GWh),"185,622",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,06-Junio,2,Capacidad Efectiva Neta (MV),"16.160,848",Generación (GWh),"186,338",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,06-Junio,3,Capacidad Efectiva Neta (MV),"16.160,848",Generación (GWh),"188,085",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,06-Junio,4,Capacidad Efectiva Neta (MV),"16.160,848",Generación (GWh),"189,703",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,06-Junio,5,Capacidad Efectiva Neta (MV),"16.160,848",Generación (GWh),"187,675",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,06-Junio,6,Capacidad Efectiva Neta (MV),"16.160,848",Generación (GWh),"178,631",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,06-Junio,7,Capacidad Efectiva Neta (MV),"16.160,848",Generación (GWh),"157,074",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,06-Junio,8,Capacidad Efectiva Neta (MV),"16.160,848",Generación (GWh),"157,696",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,06-Junio,9,Capacidad Efectiva Neta (MV),"16.160,848",Generación (GWh),"181,570",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,06-Junio,10,Capacidad Efectiva Neta (MV),"16.160,848",Generación (GWh),"185,274",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,06-Junio,11,Capacidad Efectiva Neta (MV),"16.160,848",Generación (GWh),"186,593",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,06-Junio,12,Capacidad Efectiva Neta (MV),"16.238,848",Generación (GWh),"188,966",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,06-Junio,13,Capacidad Efectiva Neta (MV),"16.238,848",Generación (GWh),"179,243",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,06-Junio,14,Capacidad Efectiva Neta (MV),"16.238,848",Generación (GWh),"159,001",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,06-Junio,15,Capacidad Efectiva Neta (MV),"16.238,848",Generación (GWh),"161,505",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,06-Junio,16,Capacidad Efectiva Neta (MV),"16.238,848",Generación (GWh),"188,150",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,06-Junio,17,Capacidad Efectiva Neta (MV),"16.238,848",Generación (GWh),"190,609",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,06-Junio,18,Capacidad Efectiva Neta (MV),"16.238,848",Generación (GWh),"192,469",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,06-Junio,19,Capacidad Efectiva Neta (MV),"16.238,848",Generación (GWh),"192,180",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,06-Junio,20,Capacidad Efectiva Neta (MV),"16.238,848",Generación (GWh),"181,088",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,06-Junio,21,Capacidad Efectiva Neta (MV),"16.238,848",Generación (GWh),"161,428",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,06-Junio,22,Capacidad Efectiva Neta (MV),"16.238,848",Generación (GWh),"186,108",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,06-Junio,23,Capacidad Efectiva Neta (MV),"16.238,848",Generación (GWh),"189,108",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,06-Junio,24,Capacidad Efectiva Neta (MV),"16.238,848",Generación (GWh),"191,098",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
2015,06-Junio,25,Capacidad Efectiva Neta (MV),"16.238,848",Generación (GWh),"191,421",Total 2015,"16.484,018","66.548,474","19.326,117","1.179.405,046"
